"subject","label","tBodyAcc mean   X","tBodyAcc mean   Y","tBodyAcc mean   Z","tBodyAcc std   X","tBodyAcc std   Y","tBodyAcc correlation   Y Z","tGravityAcc mean   X","tGravityAcc mean   Y","tGravityAcc mean   Z","tGravityAcc std   X","tGravityAcc std   Y","tGravityAcc correlation   Y Z","tBodyAccJerk mean   X","tBodyAccJerk mean   Y","tBodyAccJerk mean   Z","tBodyAccJerk std   X","tBodyAccJerk std   Y","tBodyAccJerk correlation   Y Z","tBodyGyro mean   X","tBodyGyro mean   Y","tBodyGyro mean   Z","tBodyGyro std   X","tBodyGyro std   Y","tBodyGyro correlation   Y Z","tBodyGyroJerk mean   X","tBodyGyroJerk mean   Y","tBodyGyroJerk mean   Z","tBodyGyroJerk std   X","tBodyGyroJerk std   Y","tBodyGyroJerk correlation   Y Z","tBodyAccMag mean  ","tBodyAccMag arCoeff  4","tGravityAccMag mean  ","tGravityAccMag arCoeff  4","tBodyAccJerkMag mean  ","tBodyAccJerkMag arCoeff  4","tBodyGyroMag mean  ","tBodyGyroMag arCoeff  4","tBodyGyroJerkMag mean  ","tBodyGyroJerkMag arCoeff  4","fBodyAcc mean   X","fBodyAcc mean   Y","fBodyAcc mean   Z","fBodyAcc std   X","fBodyAcc std   Y","fBodyAcc maxInds Z","fBodyAcc meanFreq   X","fBodyAcc meanFreq   Y","fBodyAcc bandsEnergy   25 48 2","fBodyAccJerk mean   X","fBodyAccJerk mean   Y","fBodyAccJerk mean   Z","fBodyAccJerk std   X","fBodyAccJerk std   Y","fBodyAccJerk maxInds Z","fBodyAccJerk meanFreq   X","fBodyAccJerk meanFreq   Y","fBodyAccJerk bandsEnergy   25 48 2","fBodyGyro mean   X","fBodyGyro mean   Y","fBodyGyro mean   Z","fBodyGyro std   X","fBodyGyro std   Y","fBodyGyro maxInds Z","fBodyGyro meanFreq   X","fBodyGyro meanFreq   Y","fBodyGyro bandsEnergy   25 48 2","fBodyAccMag mean  ","fBodyAccMag maxInds","fBodyAccMag kurtosis  ","fBodyBodyAccJerkMag mean  ","fBodyBodyAccJerkMag maxInds","fBodyBodyAccJerkMag kurtosis  ","fBodyBodyGyroMag mean  ","fBodyBodyGyroMag maxInds","fBodyBodyGyroMag kurtosis  ","fBodyBodyGyroJerkMag mean  ","fBodyBodyGyroJerkMag maxInds"
24,"LAYING",0.417337926944444,-0.0112747169758333,-0.120532039034722,0.0589779166333333,0.0594031723184722,0.106076567141667,0.880408031388889,-0.174913020929167,-0.0509909533486111,-0.940777739583333,-0.917972263611111,0.300658529833333,0.0711744965194444,0.0172328418027778,-0.00336681978597222,-0.0799255069194444,-0.123624969275972,0.097963229925,-0.0731536077208333,-0.0342977913916667,0.116751030930556,-0.354251477886111,-0.354028933533194,-0.00204104090694445,-0.123362103125,0.00747620199791667,0.0165771732430556,-0.382821994472222,-0.513808677236111,-0.107661343842778,0.0853264745431944,0.0713483160333333,0.0853264745431944,0.0713483160333333,-0.155030272159722,-0.0601899655486111,-0.141163341396389,-0.0428338844022222,-0.449586256888889,-0.0217971978763889,0.00332471923472222,0.0241295870436111,-0.273571474960417,0.0776692289194444,0.00769317300444444,-0.759615383652778,-0.43282376375,-0.0338452011513889,-0.896540782638889,-0.109856358429167,-0.168004409211944,-0.401844659458333,-0.132588463743056,-0.135950481452778,-0.378888888888889,-0.255752120701389,-0.411745539972222,-0.895099304166667,-0.228282892236111,-0.351844252944444,-0.179424212669444,-0.398020468651389,-0.367662353916667,-0.699233716097222,-0.154961495236111,-0.0868578524444444,-0.897478113611111,0.0798812934194444,-0.593869730569444,-0.632159878486111,-0.0586686570916667,-0.884920631805556,-0.505671088777778,-0.312532772869861,-0.884615385138889,-0.6509989975,-0.483603911375,-0.891975306388889
24,"SITTING",0.410206676764706,-0.0120170495695588,-0.104845726364382,-0.0790921538004412,-0.0323603943147059,0.127749401274412,0.847682865,-0.175618828083824,-0.0185870933164706,-0.921565370441176,-0.911990079941176,0.101471158529412,0.0478757327779412,-0.0244547186294118,-0.0549672434294118,-0.2146699012975,-0.200299250539706,0.0869449227205882,-0.112460149282353,-0.0436165227470588,0.0772526847979412,-0.448921590473529,-0.419228227294118,-0.0747695282970588,-0.116950570304412,-0.000334135770588236,0.0280268873779412,-0.432293862485294,-0.59467988975,-0.103360867588235,-0.0256596381588235,0.119440579293382,-0.0256596381588235,0.119440579293382,-0.270912292,-0.0486565997985294,-0.230310438926471,-0.0821545593294118,-0.520469371088235,-0.101690542625,-0.118355757269118,-0.0622072237314706,-0.335767851705882,-0.0660668122161765,-0.0803584976470588,-0.824660631867647,-0.451603989397059,-0.0622411895764706,-0.904053279411765,-0.240987514969118,-0.248235486720588,-0.496557403029412,-0.259266164632353,-0.203616262601471,-0.438823529411765,-0.319574554779412,-0.418340105205882,-0.905540783382353,-0.3322810035,-0.443712758191176,-0.254382694816176,-0.490002660855882,-0.412829251764706,-0.73630831575,-0.159352184338235,-0.150319794955882,-0.889803136470588,-0.0509563298220588,-0.612576064705882,-0.573569174117647,-0.191491571126471,-0.894491126911765,-0.477658345117647,-0.407866498647059,-0.82956259475,-0.672083406323529,-0.565793678338235,-0.887021472941177
24,"STANDING",0.404421629130435,-0.0137629588634928,-0.108584086861449,-0.0907527611376812,-0.0131060142681159,0.167596169826087,0.83395561115942,-0.164125736531884,-0.0529847576405797,-0.941272510144928,-0.932508057391304,0.125857099255072,-0.00283809014492754,-0.0171081138550725,0.0107561125217391,-0.205582912597101,-0.203271271236232,0.139248203115942,-0.0283122781623188,-0.0689738325033768,0.103117491502899,-0.438888441289855,-0.363683880710145,0.0377894934797101,-0.171577638053623,0.023257945776087,-0.0025594590215942,-0.431226947247826,-0.529049231521739,-0.0946675510826087,-0.0311004576666667,0.0798847017217391,-0.0311004576666667,0.0798847017217391,-0.242932908728986,-0.0297411076753623,-0.20722054153913,-0.0145476855847826,-0.484126522753623,-0.0435986721710145,-0.143294924262319,-0.0525972178,-0.323528956195652,-0.0732906113797101,-0.0584276967826087,-0.787068003,-0.468788181028986,-0.055187625626087,-0.888924403188406,-0.24194051325942,-0.234858553643478,-0.461846388784058,-0.239731675657971,-0.224562373478261,-0.430724637681159,-0.285252330173913,-0.381225346623188,-0.891233636666667,-0.310628764895652,-0.376034368695652,-0.245662168575362,-0.481976018352174,-0.366117458121739,-0.720139930014493,-0.119209300681159,-0.0867240431072464,-0.891704314782609,-0.0930608593333333,-0.642178910144928,-0.600734914347826,-0.188278267163768,-0.88543823057971,-0.508773278811594,-0.373537574536232,-0.858045336376812,-0.689318945144928,-0.515448995908986,-0.889118930724638
24,"WALKING",0.42768308637931,-0.00254276079189655,-0.126898411182241,-0.0966420155862069,-0.0354649623413793,0.00871704468965517,0.695868051896552,-0.0696772434655172,0.0661796008953448,-0.906161439137931,-0.892846750172414,0.00916108234482759,0.100451745191379,0.0235155703201724,0.00166625225,-0.245827276256897,-0.251278106724828,0.0389359265534483,-0.0446179987362069,-0.0629633326258621,0.124384852775862,-0.513997645,-0.390034364603448,-0.102612187586207,-0.121500513689655,-0.025490825375,-0.0327070652706897,-0.530755380017241,-0.562966129551724,-0.106709155017241,-0.0225223612137931,0.137391158296552,-0.0225223612137931,0.137391158296552,-0.288205913824138,-0.0963972872741379,-0.228445615967241,-0.0427809660206897,-0.523468304448276,-0.0890593493534483,-0.159529363656897,-0.077166096462069,-0.327657037551724,-0.0759836410572414,-0.0769786472413793,-0.802387267068965,-0.481907114137931,-0.0377573294724138,-0.898578634310345,-0.274528158253448,-0.286532423017241,-0.466866795603448,-0.285725236420345,-0.264951368741379,-0.36551724137931,-0.261831716437931,-0.374061636344828,-0.897700475172414,-0.412876577224138,-0.402481019760345,-0.269322273137931,-0.548520043034483,-0.39195646962069,-0.752675386724138,-0.160005472948276,-0.102409659867241,-0.934107651551724,-0.0684859995,-0.618311533448276,-0.544511249241379,-0.215761479517241,-0.903667211896552,-0.502043998258621,-0.400558753403448,-0.856763926034483,-0.653048575486207,-0.561819907913793,-0.880131361551724
24,"WALKING_DOWNSTAIRS",0.449612878545455,-0.00830387058072727,-0.131880286163636,-0.207088472329091,-0.130603102392545,0.168366154974545,0.602117494909091,-0.0456825684181818,-0.0093015598,-0.878188802545455,-0.883276139272727,0.0968177623090909,0.0287441161763636,-0.0223160018527273,-0.0537814526163636,-0.341215903709091,-0.320354328941818,0.149937849525455,-0.0372253583490909,-0.0519997245109091,0.0589350672254545,-0.541059584298182,-0.449538390109091,-0.114601436501818,-0.14900230454,-0.000206230258181819,-0.00864538029090909,-0.583890204890909,-0.631035692545455,-0.140299162,-0.111679408181818,0.14635872774,-0.111679408181818,0.14635872774,-0.364368768836364,-0.0445157008449091,-0.281468765021818,-0.0662319423090909,-0.589255612381818,-0.112320787296364,-0.259430391205455,-0.163900650090909,-0.340218231289091,-0.188965959185455,-0.172077382018182,-0.826573425272727,-0.481715083981818,-0.0699200000656364,-0.914630986,-0.362618835649091,-0.341782362058182,-0.523303375438182,-0.379887367563636,-0.344943290196364,-0.471272727272727,-0.217582197854545,-0.360612473163636,-0.920726147272727,-0.461662547345455,-0.471181116654545,-0.312398829536364,-0.568933527945455,-0.444384335767273,-0.775548589272727,-0.166310583183636,-0.169838977036364,-0.923543889818182,-0.1651742962,-0.676489027454545,-0.456420098890909,-0.309697090410909,-0.903607501454545,-0.492681307254545,-0.473291661981818,-0.888111888363636,-0.514314851,-0.614298415545455,-0.906493505090909
24,"WALKING_UPSTAIRS",0.482877114576271,0.0235411202515085,-0.160201833220339,-0.102049020101695,-0.105129139644068,0.0188578499271186,0.524231760338983,0.0266128989491525,0.125607489672881,-0.845477005084746,-0.762709996205085,0.103327907677966,0.0341606090576271,0.028080590820339,0.0237262768416949,-0.266031950074576,-0.328050999635593,0.0614537078122034,-0.0775485194915254,-0.0385132387711864,0.139372099694915,-0.499364174288136,-0.496353756271186,-0.154554779305085,-0.137854135305085,-0.0808419964988136,-0.0239314554528814,-0.533329045262712,-0.634830308305085,-0.189689802169492,-0.00184141564576271,0.16177422569661,-0.00184141564576271,0.16177422569661,-0.334257003516949,-0.0772669563601695,-0.284953975157627,0.00590349281355932,-0.582775535084746,-0.0546703655322034,-0.176318212010169,-0.153569647355932,-0.40078251190678,-0.0763569358474576,-0.143309827572881,-0.78357235859322,-0.496955757118644,-0.073706332440678,-0.913653527576271,-0.29387984479661,-0.354731062364407,-0.542600608908475,-0.304933876352542,-0.345849353625424,-0.486779661016949,-0.255858771624746,-0.372986654423729,-0.915276020305085,-0.403915496457627,-0.502716446949153,-0.375624450271186,-0.532332112220339,-0.500911782983051,-0.804792518644068,-0.174834630237119,-0.139744516354237,-0.916421195254237,-0.0846472847728814,-0.656341319830508,-0.379846183694915,-0.265348426514237,-0.907990312372881,-0.542693437949153,-0.472100017118644,-0.902651021525424,-0.533686270864407,-0.614557491355932,-0.911218723220339
25,"LAYING",0.277383380958904,-0.0175127702826027,-0.109224177013699,-0.991761480273973,-0.966634035616438,0.0205484019342466,0.77320898830137,0.0351846902945205,0.132631360672603,-0.995889264657534,-0.98626739109589,0.128393398205479,0.0758326551232877,0.0152260049568493,-0.00515147433712329,-0.989833287123288,-0.980607742328767,-0.0251107545876712,-0.0266587363854795,-0.0775012567260274,0.0887765390958904,-0.977373751643836,-0.980902570273973,-0.197620586863014,-0.096040479,-0.0413161625890411,-0.0570325510821918,-0.985225450684932,-0.991264072054794,-0.089671869830137,-0.979625502465753,-0.244966064315068,-0.979625502465753,-0.244966064315068,-0.987324053150685,-0.106760423506849,-0.975536117671233,-0.100755190471233,-0.99043822890411,-0.1801434829,-0.991095546575342,-0.971512489315069,-0.976819592054795,-0.992166411780822,-0.965627159041096,-0.906217070643836,-0.00111981967671233,0.0768622592082192,-0.999628768767123,-0.990106626712329,-0.980625019178082,-0.985280920136986,-0.990428853150685,-0.982086087123288,-0.206575342465753,0.185880393457534,-0.000841337676712327,-0.999742292054794,-0.97501405890411,-0.983466571232877,-0.978250153013699,-0.978271228219178,-0.979697037671233,-0.845063769863014,-0.0568392937808219,-0.173630717579452,-0.999869736438356,-0.978852296712329,-0.759093055493151,-0.69863425890411,-0.986789771506849,-0.789084583589041,-0.799338012041096,-0.975308849589041,-0.932560590410959,-0.592453159712329,-0.98991919739726,-0.889106327260274
25,"SITTING",0.277295204769231,-0.0150645981615385,-0.107695041307692,-0.962665684769231,-0.928968312461538,0.0183763393313846,0.6209900318,0.1683343306,0.159347879192308,-0.994669209230769,-0.985251230923077,-0.0105322072769231,0.0830716612,-0.00325428311307692,0.00435327096984615,-0.962840491692308,-0.948541820923077,-0.00862676875692308,-0.0303927428769231,-0.0764999809538462,0.0915065336307692,-0.959405518769231,-0.958804066307692,-0.186512325492308,-0.0949850169384615,-0.0372714838030769,-0.0531127899538462,-0.968710118615385,-0.976963647692308,-0.119235961730769,-0.946175704461538,-0.189545666710769,-0.946175704461538,-0.189545666710769,-0.960432556615385,-0.0964289123793846,-0.947933241076923,-0.0715692254538462,-0.974521294615385,-0.152876209084923,-0.962658330307692,-0.934134904153846,-0.955379482615385,-0.962779339538462,-0.930324245076923,-0.901775147692308,-0.0108596045815385,0.0986098335403077,-0.998112985076923,-0.965036411692308,-0.950266297076923,-0.968374109538462,-0.963888050923077,-0.950360114923077,-0.184,0.187654887815385,-0.0142418373049231,-0.998087452615385,-0.956717898769231,-0.963699188,-0.956590920615385,-0.960673569384615,-0.956617484769231,-0.873740053076923,-0.0363426796107692,-0.118811541044615,-0.998709281538462,-0.952408669538462,-0.7517241374,-0.687374351830769,-0.958154988153846,-0.866178265230769,-0.805656581538462,-0.959789923076923,-0.930571992461538,-0.639030333061538,-0.976273177230769,-0.853479853569231
25,"STANDING",0.277245094054054,-0.0178344315440541,-0.108160908540541,-0.946415739054054,-0.924260087027027,0.190690676383784,0.755144762702703,0.0699836769310811,0.106924388613243,-0.995334702972973,-0.985793262972973,0.283304145913513,0.0797320190297297,0.0049900969122973,-0.000669598156621622,-0.94843101472973,-0.939996872567568,-0.0232264639632432,-0.0263741146716216,-0.0729158586635135,0.0893987731310811,-0.95242681027027,-0.959182498783784,-0.328192635143243,-0.10523950427027,-0.0441658775540541,-0.0491052127256757,-0.957314399256757,-0.970607750945946,-0.113100692760811,-0.934032670864865,-0.173335275797297,-0.934032670864865,-0.173335275797297,-0.948405720135135,-0.0729214697160811,-0.939098666081081,-0.105150138955405,-0.966539552972973,-0.163957788333784,-0.947923368243243,-0.927402650743243,-0.943031670405405,-0.946134456283784,-0.926730364459459,-0.926195426310811,0.0312884363352703,0.124078839806757,-0.994240965675676,-0.94959008472973,-0.940949807027027,-0.953069141891892,-0.951915162702703,-0.943268805135135,-0.217297297297297,0.204243318331216,0.00478487776216216,-0.993637302162162,-0.943399367432432,-0.959182695945946,-0.947188571024324,-0.95539377472973,-0.959702615135135,-0.862068964878378,0.00226611288918919,-0.116419407914865,-0.996489727567568,-0.934615430909459,-0.765144454594595,-0.728466310051351,-0.940698420540541,-0.799227799459459,-0.798114987297297,-0.951840593189189,-0.925155925810811,-0.598679081972973,-0.968888387972973,-0.903903903648649
25,"WALKING",0.277441694594595,-0.0153710098067568,-0.104823880716216,-0.922410906743243,-0.901931256918919,0.113827197755405,0.628250945837838,0.122602394690541,0.136465989645946,-0.994061395405405,-0.983660797972973,0.298457207648649,0.0791571301081081,-0.000607008055135135,-0.00282267475567568,-0.930760971986486,-0.920797855716216,-0.000659391076216217,-0.0259741073547297,-0.071513558445946,0.0868179844986487,-0.933847741081081,-0.938982622256757,-0.286882340091892,-0.0928139886351351,-0.0465206456081081,-0.0495566430486486,-0.944163243445946,-0.959485409864865,-0.146811412012162,-0.912068743716216,-0.227258110162162,-0.912068743716216,-0.227258110162162,-0.933293227567568,-0.126134324783784,-0.913792261932432,-0.106689710518919,-0.955014618243243,-0.151714461260135,-0.927116523824324,-0.906231777364865,-0.931412751608108,-0.920943414505405,-0.905356684878378,-0.880457380054054,0.00124520355135135,0.125229955062162,-0.993507891216216,-0.932669574256757,-0.924818311567568,-0.944968784324324,-0.935040614351351,-0.921891061540541,-0.197837837837838,0.19918448975,-0.0380864948635135,-0.993467611621622,-0.927572713918919,-0.942370737837838,-0.927675002351351,-0.936571447432432,-0.938104821756757,-0.859273066081081,-0.062563665862973,-0.12663626527027,-0.995115158513514,-0.911229665575676,-0.746505125810811,-0.708102147054054,-0.922860615662162,-0.87987987972973,-0.781441023324324,-0.935143597027027,-0.924462925135135,-0.518801004752703,-0.95592073027027,-0.893178892716216
25,"WALKING_DOWNSTAIRS",0.277494922586207,-0.0174295734413793,-0.107954925448276,-0.967627630862069,-0.934666475155172,0.146385364293103,0.668106528448276,0.114259831810345,0.152362797836207,-0.995306906896552,-0.989813242586207,0.175013380689655,0.0741023607586207,0.0124260809478966,-0.00199140454482759,-0.968795727413793,-0.951225734482759,-0.0184360249448276,-0.0345377418793103,-0.0753177022362069,0.0907714954310345,-0.962377946034483,-0.943906132258621,-0.289016560863793,-0.0889092374482759,-0.0395570208298276,-0.0585926394827586,-0.968706273275862,-0.974783230517241,-0.130686170927586,-0.950063243965517,-0.204313138839655,-0.950063243965517,-0.204313138839655,-0.963133590172414,-0.0533860630689655,-0.942899685741379,-0.156991944289138,-0.972876824310345,-0.168896131868966,-0.96953859137931,-0.941571183448276,-0.955099611206897,-0.967069583448276,-0.934680081155172,-0.867374005241379,0.00184520753275862,0.147067238225862,-0.997792529827586,-0.969682767758621,-0.951062314655172,-0.967393165,-0.970693426724138,-0.955104344827586,-0.242758620689655,0.198352873505172,0.0221111518491379,-0.997696672931034,-0.958165906551724,-0.957875621551724,-0.959024192931034,-0.964033435,-0.937450600810345,-0.887039239310345,-0.00282442905034483,-0.166079637993103,-0.998587933103448,-0.958545757931034,-0.790725326862069,-0.740073734948276,-0.96612318862069,-0.822660098793103,-0.807699179482759,-0.953254385517241,-0.918656056724138,-0.68426724587931,-0.975007024137931,-0.923918993034483
25,"WALKING_UPSTAIRS",0.277543101076923,-0.0152408046446154,-0.108302300876923,-0.983663338153846,-0.959470464769231,0.0570996943630769,0.649333858615385,0.11973883114,0.155008275418462,-0.996079058153846,-0.989847163230769,-0.0719613231738462,0.0755705305076923,0.0104438213726154,0.00180054319523077,-0.981658694923077,-0.970797040769231,0.000761779153846157,-0.0293471289646154,-0.0729956254461538,0.0839153323076923,-0.969515878461538,-0.966880987892308,-0.166209817335385,-0.0994855995384615,-0.0413452019384615,-0.0530811548533846,-0.980575935846154,-0.985080092461538,-0.133941300772308,-0.970968327230769,-0.231238582849231,-0.970968327230769,-0.231238582849231,-0.979981138307692,-0.0931810664361538,-0.960926908769231,-0.0837076948630769,-0.984780339538462,-0.126849008103385,-0.983421653538462,-0.962425786615385,-0.970616472307692,-0.983854902307692,-0.959737138769231,-0.900591715846154,-0.0188544002855846,0.105310838309231,-0.999005862769231,-0.982515881384615,-0.970692204769231,-0.979461985076923,-0.982364799692308,-0.973141524769231,-0.230153846153846,0.187938141169231,0.00821582661538462,-0.998948691692308,-0.969701880769231,-0.973853123076923,-0.971936377230769,-0.969962544769231,-0.963446242272308,-0.884350132615385,-0.0626035649967692,-0.240764581015385,-0.999584479846154,-0.972145225076923,-0.793103448153846,-0.705415918341538,-0.976725345076923,-0.848107449076923,-0.802242328769231,-0.969547276461538,-0.921104536923077,-0.508651898738462,-0.985045148769231,-0.919902320307692
26,"LAYING",0.278151394605263,-0.0199581510592105,-0.107181196986842,-0.972579354605263,-0.940501499605263,0.0590644531164474,0.588300614631579,0.166675005182632,0.203215426590789,-0.990660872236842,-0.983036133026316,0.120374195276316,0.0747797659736842,0.0138598578430263,0.000931638216447368,-0.972464881710526,-0.956614450657895,0.0493398191434211,-0.0265364757415789,-0.0834436478421053,0.0897821358552632,-0.967690838815789,-0.965192960118421,-0.204914808705263,-0.0929621983421053,-0.0382348068407895,-0.0515276368289474,-0.967522835921053,-0.973703354986842,-0.0924548286447368,-0.958033857421053,-0.216742076572368,-0.958033857421053,-0.216742076572368,-0.967157510052632,-0.0436925362947368,-0.955053609473684,-0.142534013523816,-0.974985332631579,-0.103149383146053,-0.973181594473684,-0.946437473026316,-0.957524290671053,-0.972527200526316,-0.940640971447368,-0.872469635302632,-0.0290360023310526,0.148546334709211,-0.996347232105263,-0.973718592368421,-0.959518135263158,-0.966323102743158,-0.973651394342105,-0.956505451710526,-0.148421052631579,0.225343483157895,0.00736341169815789,-0.99615887868421,-0.962172862092105,-0.965826847947368,-0.961548363552632,-0.969705709342105,-0.965392202105263,-0.856624319723684,0.0447808015855263,-0.124975428764605,-0.997852761578947,-0.957743263740789,-0.788566242644737,-0.727527157644737,-0.9653353075,-0.845446951052632,-0.801106227763158,-0.959161275,-0.93792172793421,-0.584609185828947,-0.970915422236842,-0.816624896197368
26,"SITTING",0.278044624358974,-0.0178488772333333,-0.109815737730769,-0.951479925897436,-0.911502482410256,0.110942584948718,0.703553427051282,0.0922526421275641,0.0977690039547436,-0.995745701538462,-0.986754530128205,0.226534429042308,0.0833278842692308,0.0112588050607692,-0.00182205942346154,-0.944542188333333,-0.927136363658974,0.00807061242410256,-0.027434456574359,-0.0768200630769231,0.0853713191666667,-0.938591825551282,-0.954467123333333,-0.222708360732051,-0.0966495656025641,-0.0384042658730769,-0.0586338403717949,-0.949531556666667,-0.971242146923077,-0.111572858147436,-0.932186136538461,-0.18712033560641,-0.932186136538461,-0.18712033560641,-0.943754125512821,-0.0825068331794872,-0.933419442179487,-0.165394172064103,-0.964892782692308,-0.142484432628205,-0.948084717820513,-0.917415261896154,-0.944665343974359,-0.953013711153846,-0.913666938961538,-0.85502958551282,0.0145478045217949,0.125584210432051,-0.996669520384615,-0.946957125,-0.931839218205128,-0.958057073974359,-0.947040518333333,-0.92703214424359,-0.228717948717949,0.207151324796154,-0.0196831820948718,-0.996761283205128,-0.932116775,-0.957525423846154,-0.947243573205128,-0.941332942769231,-0.953252970897436,-0.878868257833333,0.00550339152820513,-0.0929507794448718,-0.99783113051282,-0.93829075025641,-0.780725022064103,-0.721509285141026,-0.938294827051282,-0.857549857692308,-0.814116352564103,-0.947438076538462,-0.907955292769231,-0.601496061782051,-0.96716879,-0.843711843935897
26,"STANDING",0.277983859459459,-0.0161150625339189,-0.110058757391892,-0.931293935256757,-0.894635303810811,0.12209772235,0.718788980608108,0.035484631972973,0.111088460658108,-0.993425704459459,-0.98823107527027,0.291131549635135,0.0781249888648649,0.00422770589878378,0.00430273211439189,-0.933929417162162,-0.923585574174324,0.0294553396797297,-0.0300656944405405,-0.0784236900405405,0.0884021434432432,-0.933226550297297,-0.932152962837838,-0.310051306472973,-0.106595935716216,-0.0363378340810811,-0.0544432552432432,-0.950364566486486,-0.955748972743243,-0.116127137449865,-0.915138126581081,-0.219700523940541,-0.915138126581081,-0.219700523940541,-0.933066007581081,-0.0959163853441892,-0.917671605162162,-0.112806586754054,-0.954507825675676,-0.18871399468473,-0.933399968581081,-0.904573275419054,-0.927888091851351,-0.930728561675676,-0.895691760744595,-0.863825363783784,-0.0253177525364865,0.0640717118513514,-0.991019344324324,-0.935445167297297,-0.926649655,-0.94190102204054,-0.93865766877027,-0.925691405621622,-0.175675675675676,0.167557685621622,-0.0484769033908243,-0.991043382567568,-0.930091976783784,-0.935125408743243,-0.930803262517568,-0.935336251351351,-0.931448596662162,-0.877912394594595,-0.0123401980331081,-0.180471083689189,-0.994235048378378,-0.920396379594595,-0.838769803783784,-0.80204652972973,-0.926962372972973,-0.823251823216216,-0.8201053715,-0.935559165135135,-0.923076923378378,-0.579520929337838,-0.954970368918919,-0.866151866486486
26,"WALKING",0.278202055423729,-0.016265490640678,-0.110384938254237,-0.965050867186441,-0.93585473540678,0.118744414589831,0.599769688135593,0.106939937749153,0.180747299661017,-0.993068863220339,-0.985651936101695,0.110039041864407,0.0745302380169491,0.00800479104267797,-0.00999172396,-0.963990145745763,-0.950282388644068,0.00710675553050847,-0.0250150282413559,-0.0789041766152542,0.0823187988305085,-0.957479166440678,-0.958957503813559,-0.203189012761017,-0.100318867610169,-0.0337865701016949,-0.0546212220440678,-0.970552758644068,-0.978681340677966,-0.133463263440678,-0.949609182,-0.197249800438983,-0.949609182,-0.197249800438983,-0.960636758983051,-0.0650751359016949,-0.942419353389831,-0.136360151552712,-0.975557064915254,-0.13305648109322,-0.963372892322034,-0.939885856905085,-0.954474063050847,-0.965899486271186,-0.93739127440678,-0.825293350457627,0.00055121376101695,0.102163455466102,-0.996117091186441,-0.964986267627119,-0.950804360983051,-0.964938656271186,-0.966152179830508,-0.953284929491525,-0.223050847457627,0.2037576799,-0.00347413856101695,-0.995855533728814,-0.956628870169491,-0.966222473050847,-0.954969879322034,-0.958565245423729,-0.955659921559322,-0.888953827966102,0.0240226854084746,-0.119964567305085,-0.998460459322034,-0.954810560677966,-0.803623612355932,-0.716286398779661,-0.957499405847458,-0.798224373813559,-0.842540664745763,-0.957197105423729,-0.905258583389831,-0.641789090932203,-0.978130776271186,-0.900457358135593
26,"WALKING_DOWNSTAIRS",0.2782508338,-0.017144757144,-0.10811524066,-0.9635287234,-0.94395038864,0.08456869916,0.63052927386,0.1293724016634,0.151410183638,-0.9962644638,-0.990234135,0.1688972088162,0.07063962894,0.013596479614,0.00279369962436,-0.9675966706,-0.9612586236,0.01829825118,-0.028620815118,-0.07041841588,0.0848157039,-0.967977437,-0.9572608581,-0.2934927859,-0.10153028552,-0.0398779381,-0.0613973565,-0.9726667298,-0.980962397,-0.1659628418,-0.95117694362,-0.257372865935,-0.95117694362,-0.257372865935,-0.9684181672,-0.1422150548718,-0.9544851734,-0.126621445574,-0.979335849,-0.1664873710202,-0.9661286272,-0.9502369504,-0.9618111584,-0.9626285184,-0.94368955288,-0.84461538474,0.017934008852,0.14770299142,-0.998977849,-0.9688943416,-0.9620645148,-0.9744731926,-0.9690950312,-0.9631480362,-0.2016,0.246877984318,0.01596715716,-0.9988569356,-0.963607816,-0.9671572502,-0.9612024274,-0.9694900874,-0.9529121902,-0.8731034484,-0.02502074402,-0.125081018822,-0.9987328766,-0.9575904876,-0.8013793102,-0.7719980046,-0.964827462,-0.8755555552,-0.8605098216,-0.9665229686,-0.9128205128,-0.59056822888,-0.9801166638,-0.9111111106
26,"WALKING_UPSTAIRS",0.278292212,-0.0163439288909091,-0.107693331545455,-0.929850983818182,-0.885131222545455,0.2176497698,0.682703808181818,0.0434468939563636,0.0936293901945455,-0.992119071272727,-0.981802218181818,0.326880161254545,0.0907099409090909,0.00946089362836364,0.00208585892727273,-0.929591342654545,-0.911074687781818,0.0719856725818182,-0.02928860362,-0.0731411629272727,0.0919518446545455,-0.941695880909091,-0.930967311018182,-0.255549109127273,-0.0964757410909091,-0.0306654596890909,-0.05046373632,-0.939246321818182,-0.955071169454545,-0.115991324361818,-0.910636897527273,-0.150963143272727,-0.910636897527273,-0.150963143272727,-0.928505312545455,-0.122421276998182,-0.917238206181818,-0.1336185038,-0.950991667818182,-0.178394023309091,-0.929785061272727,-0.895348217290909,-0.928283645090909,-0.930236380909091,-0.886827145490909,-0.822377621890909,-0.0289531814418182,0.0889872293290909,-0.995743698181818,-0.932576680490909,-0.915897489436364,-0.946580421818182,-0.933037695818182,-0.912265791218182,-0.249454545454545,0.158042875487273,-0.0321075361727273,-0.996021798545455,-0.927575544545455,-0.938927838781818,-0.924192460181818,-0.946355535636364,-0.927266890010909,-0.829467083818182,-0.00177004740363637,-0.202313655909091,-0.995677897090909,-0.916197497072727,-0.821943572909091,-0.711604646345455,-0.923597486352727,-0.878210677636364,-0.776211326327273,-0.930503974181818,-0.919813520363636,-0.627263698527273,-0.954852576363636,-0.920923520727273
